Hospital,DOS (No Time),Median Decision to Departure,Total Admitted Pts,2-4 Hours,4-6 Hours,6-8 Hours,8-10 Hours,10-12 Hours,12-24 Hours,24-36 Hours,36-48 Hours,> 48 Hours
K,4/27/2022,183,44,25,7,,1,1,2,,,
K,4/28/2022,159,48,22,10,3,1,2,2,,,
K,4/29/2022,158,38,18,2,5,2,,,1,,
K,4/30/2022,163,50,13,13,4,,,2,,,
K,5/1/2022,138,31,11,2,2,1,,2,,,
K,5/2/2022,236,46,14,5,8,2,2,4,1,,
K,5/3/2022,178,57,19,7,6,1,2,6,,,
K,5/4/2022,197,38,15,4,3,4,4,1,,,
K,5/5/2022,167,55,27,10,3,1,,1,,,
K,5/6/2022,204,55,19,14,4,,1,4,,,
K,5/7/2022,204,46,17,8,5,1,,4,,,
K,5/8/2022,203,42,14,5,3,5,,6,,,
K,5/9/2022,215,48,23,8,2,1,,7,,,
K,5/10/2022,232,50,15,9,6,1,,6,2,1,
K,5/11/2022,226,44,9,5,4,,3,8,1,,
K,5/12/2022,207.5,52,24,9,2,,1,6,1,,
K,5/13/2022,156.5,42,14,7,3,1,1,,,,
K,5/14/2022,209,39,17,6,5,,1,,,,
K,5/15/2022,169,46,17,7,1,2,,6,,,
K,5/16/2022,233,39,8,5,6,1,1,5,,,
K,5/17/2022,224,60,24,5,7,3,1,7,,,
K,5/18/2022,202,52,24,8,1,1,1,4,1,,
K,5/19/2022,200,55,22,7,7,4,2,1,,,
K,5/20/2022,151,48,14,4,8,4,1,1,,,
K,5/21/2022,153,43,22,4,2,1,,1,,,
K,5/22/2022,165,42,18,7,1,2,,1,,,
K,5/23/2022,203,52,22,8,4,1,,7,1,,
K,5/24/2022,244.5,55,16,10,9,4,2,4,,,
K,5/25/2022,318,48,12,9,3,2,5,10,,,
K,5/26/2022,271,47,12,11,4,4,3,5,,,
K,5/27/2022,225,53,20,10,5,,3,4,1,1,
K,5/28/2022,201.5,50,18,5,3,2,3,5,1,,
K,5/29/2022,246,39,11,11,6,1,,3,,,
K,5/30/2022,476.5,45,10,8,5,10,,6,4,,
K,5/31/2022,259,51,15,8,1,3,4,10,1,,
K,6/1/2022,251,36,14,7,2,7,1,2,,,
K,6/2/2022,221,48,16,11,6,1,,4,,,
K,6/3/2022,250.5,52,15,18,6,3,,1,1,,
K,6/4/2022,187,37,16,5,1,1,,1,,,
K,6/5/2022,195,45,23,6,1,4,,1,,,
K,6/6/2022,205,43,18,9,4,2,,2,,,
K,6/7/2022,182,40,17,6,3,,2,4,,,
K,6/8/2022,198,44,22,8,4,2,1,2,,,
K,6/9/2022,229,46,17,10,5,1,1,1,,,
K,6/10/2022,195,45,16,6,2,1,1,6,,,
K,6/11/2022,252,34,8,7,4,1,1,5,,,
K,6/12/2022,289.5,48,9,13,8,2,2,2,,,
K,6/13/2022,433,55,11,7,3,3,6,15,1,,
K,6/14/2022,302,38,7,9,2,3,,9,,,
K,6/15/2022,269,52,13,13,7,4,,7,,,
K,6/16/2022,327.5,55,11,7,6,3,6,10,,,
K,6/17/2022,183,47,27,6,4,,1,,,,
K,6/18/2022,256.5,44,9,7,8,6,1,3,,,
K,6/19/2022,165,43,16,4,5,,,3,,,
K,6/20/2022,272,53,13,7,9,4,4,5,,,
K,6/21/2022,221,46,19,9,7,2,1,3,,,
K,6/22/2022,233,54,20,13,4,2,1,7,,,
K,6/23/2022,256,51,17,9,9,3,5,1,,,
K,6/24/2022,256.5,43,14,15,5,,2,2,,,
K,6/25/2022,191.5,40,17,9,3,1,,1,,,
K,6/26/2022,214,58,18,14,5,1,1,3,,,
K,6/27/2022,283,50,12,15,5,1,1,8,1,,
K,6/28/2022,165.5,46,22,7,3,2,1,3,,,
K,6/29/2022,272,43,16,14,6,4,1,1,,,
K,6/30/2022,245.5,50,16,14,5,5,,2,1,,
K,7/1/2022,240,52,22,9,8,1,3,6,,,
K,7/2/2022,236.5,40,16,7,5,1,1,6,,,
K,7/3/2022,219,43,14,5,4,2,2,5,,1,
K,7/4/2022,316,40,9,2,3,3,2,9,,2,
K,7/5/2022,251,39,10,8,3,3,2,5,1,,
K,7/6/2022,202,42,17,5,4,3,2,5,,,
K,7/7/2022,203,48,21,6,2,3,,4,,,
K,7/8/2022,241,57,24,14,3,2,1,9,,,
K,7/9/2022,303,40,9,7,10,4,1,3,1,,
K,7/10/2022,218.5,46,23,7,5,2,2,2,2,,
K,7/11/2022,262.5,44,16,6,7,3,2,5,,,
K,7/12/2022,224.5,42,18,7,6,,1,3,,,
K,7/13/2022,193,50,28,11,2,1,,3,,,
K,7/14/2022,239,51,15,15,4,2,1,3,,,
K,7/15/2022,247.5,52,15,16,6,3,2,1,,1,
K,7/16/2022,233,40,13,10,5,,,2,,,
K,7/17/2022,287,43,14,7,11,,1,2,1,,
K,7/18/2022,306.5,50,14,11,7,4,5,4,,,
K,7/19/2022,230.5,51,19,6,8,3,2,5,,,
K,7/20/2022,209,47,16,12,3,,2,3,1,,
K,7/21/2022,170,48,21,3,3,2,2,1,,,
K,7/22/2022,213,52,25,8,3,,2,3,1,,
K,7/23/2022,159,31,19,2,,2,,,,,
K,7/24/2022,173,34,17,9,,1,,,,,
K,7/25/2022,196.5,52,23,8,5,4,,,,,
K,7/26/2022,172,53,20,11,3,2,,1,,,
K,7/27/2022,230,50,16,9,6,3,,4,2,,
K,7/28/2022,199.5,42,10,11,4,1,1,2,,,
K,7/29/2022,263,53,19,15,7,4,2,,1,,
K,7/30/2022,240.5,47,17,10,3,6,,4,,1,
K,7/31/2022,189,35,13,4,1,1,1,7,,,
K,8/1/2022,170,43,19,3,6,,2,1,1,,
K,8/2/2022,171,43,25,9,1,1,1,,,,
K,8/3/2022,202,45,17,9,5,2,1,1,,,
K,8/4/2022,223,51,18,15,2,3,1,3,,,
K,8/5/2022,164.5,30,16,4,,1,,,,,
K,8/6/2022,168,41,18,6,,1,1,3,,,
K,8/7/2022,196,47,17,11,2,1,1,2,,,
K,8/8/2022,209,50,25,16,2,1,,,1,,
K,8/9/2022,212.5,49,21,15,3,1,1,,,,
K,8/10/2022,200,43,15,15,2,1,1,,,,
K,8/11/2022,197.5,49,22,11,4,,,3,,,
K,8/12/2022,172,49,16,7,2,3,1,3,,,
K,8/13/2022,157,41,18,8,1,,,1,1,,
K,8/14/2022,191,42,19,5,2,1,1,5,,,
K,8/15/2022,184,43,20,6,,4,4,2,,,
K,8/16/2022,233,44,16,13,4,3,,1,,,
K,8/17/2022,204,41,19,11,1,1,2,1,,,
K,8/18/2022,206,43,16,8,3,3,2,3,1,,
K,8/19/2022,207.5,42,16,6,3,3,,3,,,
K,8/20/2022,234,36,10,7,5,3,,1,,,
K,8/21/2022,171.5,44,21,5,4,1,2,2,1,,
K,8/22/2022,337,56,12,8,8,2,4,12,,1,
K,8/23/2022,202,53,19,7,6,2,2,4,1,,
K,8/24/2022,210,46,17,13,3,1,2,,,,
K,8/25/2022,226,49,24,11,3,2,1,5,,,
K,8/26/2022,223,54,21,14,3,,2,5,,,
K,8/27/2022,267.5,37,14,7,4,3,3,3,1,,
K,8/28/2022,277.5,39,10,9,4,4,,5,2,,
K,8/29/2022,241,51,15,10,3,2,3,8,,,
K,8/30/2022,223,50,22,9,6,,2,2,,,
K,8/31/2022,277.5,51,13,11,6,4,2,8,,,
K,9/1/2022,211,37,20,6,3,1,1,1,,,
K,9/2/2022,201,46,18,8,5,3,1,1,,,
K,9/3/2022,220.5,42,18,9,3,1,2,3,,,
K,9/4/2022,160,38,21,3,2,3,,1,,,
K,9/5/2022,154.5,44,17,8,1,2,,1,,,
K,9/6/2022,221,44,20,12,3,2,,1,,,
K,9/7/2022,211,48,23,12,2,1,,3,,,
K,9/8/2022,193,43,24,13,1,,1,1,,,
K,9/9/2022,227,45,20,12,4,3,1,,,,
K,9/10/2022,216,44,21,12,1,1,1,,,,
K,9/11/2022,142,33,14,4,2,1,,,,,
K,9/12/2022,282,47,15,10,6,4,5,,,,
K,9/13/2022,203,34,18,5,4,1,,,,,
K,9/14/2022,161.5,49,19,8,4,,,,,,
K,9/15/2022,222,50,19,12,7,3,1,,,,
K,9/16/2022,222,47,21,10,6,,,3,,,
K,9/17/2022,254.5,40,10,16,2,3,,1,,,
K,9/18/2022,205.5,40,14,8,2,2,1,3,,,
K,9/19/2022,255,45,17,8,3,2,3,6,,,
K,9/20/2022,227,52,20,6,5,,4,7,1,,
K,9/21/2022,199.5,39,15,5,5,3,1,3,,,
K,9/22/2022,228,44,21,11,6,1,,2,,,
K,9/23/2022,186,35,11,10,1,2,,,,,
K,9/24/2022,188.5,43,19,8,5,1,,,,,
K,9/25/2022,206,37,15,7,4,1,,,,,
K,9/26/2022,295,55,15,13,7,3,2,10,,,
K,9/27/2022,218.5,47,18,4,3,2,2,6,1,,
K,9/28/2022,241,33,11,7,4,1,1,3,,,
K,9/29/2022,193,44,17,12,3,2,,2,,,
K,9/30/2022,175,38,23,4,3,,1,,,,
K,10/1/2022,221.5,35,10,11,,1,2,1,,,
K,10/2/2022,169,51,19,7,1,2,,3,,,
K,10/3/2022,268.5,43,12,14,6,,,3,,,
K,10/4/2022,191,48,26,6,2,1,1,3,,,
K,10/5/2022,213.5,49,17,12,5,4,,,,,
K,10/6/2022,214,54,25,9,2,1,2,6,,1,
K,10/7/2022,300,46,14,11,6,2,4,4,,,
K,10/8/2022,216,31,12,5,2,,2,3,,,
K,10/9/2022,195,48,14,8,3,2,,5,,,
K,10/10/2022,245.5,38,15,3,2,2,2,10,,,
K,10/11/2022,218,50,19,13,1,1,1,6,,,
K,10/12/2022,179,40,17,11,1,1,,,,,
K,10/13/2022,180,40,22,8,4,,,,,,
K,10/14/2022,184,42,22,7,1,1,,,,,
K,10/15/2022,173,45,22,8,2,,1,,,,
K,10/16/2022,176,38,13,5,3,1,,3,,,
K,10/17/2022,232,57,20,8,5,2,3,9,,,
K,10/18/2022,251,47,19,12,2,4,2,4,,,
K,10/19/2022,306,44,10,12,2,4,4,5,,,
K,10/20/2022,283,51,15,11,8,2,2,4,,,
K,10/21/2022,216,41,17,6,3,2,1,4,1,,
K,10/22/2022,197,45,20,7,4,2,,1,,,
K,10/23/2022,279.5,48,16,12,4,2,2,6,,,
K,10/24/2022,336.5,44,10,10,11,4,,4,,,
K,10/25/2022,248,48,15,7,5,2,3,8,,,
K,10/26/2022,203,47,23,5,1,2,2,7,,,
K,10/27/2022,197.5,46,16,8,4,4,1,1,,,
K,10/28/2022,240,56,20,16,5,2,1,4,,,
K,10/29/2022,213,42,13,12,3,5,,,,,
K,10/30/2022,198,44,21,9,3,1,,2,,,
K,10/31/2022,388,47,14,4,7,5,4,7,,,
K,11/1/2022,214,53,16,6,5,2,2,9,,,
K,11/2/2022,226,41,15,3,2,,2,9,1,,
K,11/3/2022,219,49,19,9,7,,1,3,1,,
K,11/4/2022,183,46,20,10,3,2,1,1,,,
K,11/5/2022,153.5,41,19,3,3,3,,1,,,
K,11/6/2022,306,36,9,9,3,1,,7,,,
K,11/7/2022,312,31,7,8,5,3,3,,,,
K,11/8/2022,183,45,17,6,1,4,,2,1,,
K,11/9/2022,186,46,20,8,2,1,,2,,,
K,11/10/2022,215,45,28,10,6,,,1,,,
K,11/11/2022,239,40,14,12,5,,1,,,,
K,11/12/2022,152,40,23,3,1,1,,,,,
K,11/13/2022,192,39,15,7,2,2,2,1,,,
K,11/14/2022,284,50,13,7,8,4,2,5,3,,
K,11/15/2022,194,53,18,9,5,2,2,5,,,
K,11/16/2022,346,48,10,11,6,3,3,9,1,,
K,11/17/2022,203,46,18,7,5,2,,5,1,,
K,11/18/2022,269,39,11,9,5,,3,6,,,
K,11/19/2022,323,42,6,8,4,5,2,6,1,,
K,11/20/2022,292,35,8,9,5,,2,6,,,
K,11/21/2022,282,51,13,12,3,3,2,8,,,
K,11/22/2022,206,46,16,7,4,1,2,6,,,
K,11/23/2022,222,53,21,12,4,3,1,5,,,
K,11/24/2022,310,45,13,3,5,3,4,8,1,,
K,11/25/2022,272,43,12,10,5,3,2,4,,,
K,11/26/2022,290,40,13,4,3,7,5,3,,,
K,11/27/2022,270,42,9,7,4,1,4,6,1,,
K,11/28/2022,258.5,52,10,14,6,,1,8,1,1,
K,11/29/2022,342.5,44,9,11,3,1,,14,2,,
K,11/30/2022,246,44,15,7,3,2,2,7,2,,
K,12/1/2022,299.5,36,10,7,5,2,1,7,,,
K,12/2/2022,178.5,40,19,4,1,,1,6,,,
K,12/3/2022,259,40,14,8,2,1,2,5,4,,
K,12/4/2022,294,43,9,9,5,5,1,4,,,
K,12/5/2022,334.5,46,13,6,6,3,2,11,,,
K,12/6/2022,275,56,19,7,2,3,3,15,,,
K,12/7/2022,238,51,15,7,4,2,2,9,1,,
K,12/8/2022,460.5,51,8,8,5,3,5,15,2,,
K,12/9/2022,247.5,50,18,9,9,3,,1,3,1,
K,12/10/2022,281.5,33,8,5,5,1,1,6,,,
K,12/11/2022,250,48,12,12,4,,2,6,1,2,
K,12/12/2022,471,49,7,4,10,3,3,12,6,,
K,12/13/2022,276,38,10,8,3,,1,9,1,,
K,12/14/2022,232.5,45,9,7,,,4,1,,,
K,12/15/2022,279.5,47,7,10,3,1,1,1,,,
K,12/16/2022,210,51,11,3,7,,1,3,,,
K,12/17/2022,198,42,11,2,3,4,2,,,,
K,12/18/2022,208,30,11,5,2,1,,,,,
K,12/19/2022,226.5,45,12,5,4,1,,3,,,
K,12/20/2022,305,52,10,7,6,2,,,,,
K,12/21/2022,195.5,39,10,10,1,,,1,,,
K,12/22/2022,268,50,11,9,6,3,,,,,
K,12/23/2022,219,45,12,11,3,2,,,,,
K,12/24/2022,192,30,11,2,,1,,,,,
K,12/25/2022,145.5,39,15,3,1,,,,,,
K,12/26/2022,208,49,9,8,2,2,,1,,,
K,12/27/2022,194.5,50,18,6,2,3,1,,,,
K,12/28/2022,226.5,49,12,12,3,1,,,,,
K,12/29/2022,196,54,15,3,5,2,3,1,,,
K,12/30/2022,218,59,19,10,4,2,1,2,,,
K,12/31/2022,260,38,10,6,3,2,1,1,,,
